id,tsneX,tsneY,pcaX,pcaY,somX,somY,umapX,umapY,aeX,aeY,start,active,color,kcolor2,kcolor3,kcolor4,kcolor5,kcolor6,kcolor7,kcolor8,kcolor20,dbcolor
379,3.831411450491615,-3.684792544872195,-21.394410245870112,-29.28163503118381,-38.26086956521739,-66.08695652173913,1.1795654296875,-54.88724899291992,14.400000000000006,52.80000000000001,379000,1,black,blue,yellow,red,green,purple,blue,orange,yellow,black
380,11.434455264595499,65.62317906776113,-41.917769415240755,-43.095950178505596,-80.0,24.347826086956516,27.28722381591797,22.367958068847656,-35.2,-75.2,380000,1,black,blue,yellow,red,green,purple,blue,orange,yellow,black
381,-27.77961707542812,-6.48257462482394,-24.40826527255752,-53.987444515151395,-52.173913043478265,80.0,13.672508239746094,-62.59016799926758,-8.0,-4.799999999999997,381000,1,black,blue,yellow,red,green,purple,blue,orange,yellow,black
382,61.02720959605978,-73.82649360060911,25.392580529685446,-51.81851389264085,59.13043478260869,80.0,-67.6027603149414,-49.760746002197266,-16.0,38.400000000000006,382000,1,black,green,green,green,yellow,green,teal,purple,orange,black
383,76.63525212993034,-61.10036245573111,65.91005471199313,-45.5330876514236,80.0,80.0,-61.72536087036133,-48.9570426940918,-70.4,48.0,383000,1,black,green,green,green,yellow,green,teal,red,purple,black
384,43.792871972905346,-64.44683985093774,16.79682789994932,-37.07706481706034,80.0,10.434782608695656,-55.5560417175293,-40.19163513183594,48.0,-4.799999999999997,384000,1,black,green,green,green,yellow,green,teal,yellow,orange,black
385,51.219938080603185,-73.79675981944735,48.942224763996904,-33.077115044074255,59.13043478260869,-80.0,-71.232421875,-38.34226989746094,-44.8,6.400000000000006,385000,1,black,green,green,green,yellow,green,teal,red,blue,black
386,58.873125356123154,-47.98714389649511,34.45737983298288,-31.90497867662267,59.13043478260869,-73.04347826086956,-60.61298370361328,-76.9687728881836,-20.799999999999997,-8.0,386000,1,black,green,green,green,yellow,green,teal,red,teal,black
387,-28.805557050093796,63.72574184332868,-24.25844158619438,8.978090185000013,-45.21739130434783,-80.0,34.217323303222656,58.88426208496094,-1.5999999999999943,-27.200000000000003,387000,1,black,blue,blue,yellow,blue,yellow,green,green,green,black
388,15.919303125119882,-30.213829569467713,-3.7190605460994703,-6.8857350655181335,10.434782608695656,-66.08695652173913,-19.799514770507812,-8.717132568359375,-68.8,4.799999999999997,388000,1,black,green,green,blue,green,blue,red,yellow,orange,black
389,-43.549454432544806,-51.25616412146608,-8.066025019676502,-39.08588798787116,24.347826086956516,80.0,-79.18541717529297,-38.94672775268555,-76.8,-28.799999999999997,389000,1,black,blue,yellow,green,yellow,purple,blue,purple,green,black
390,-44.959703256709744,-53.817220763198264,-6.026942199316849,-50.48568339850907,31.304347826086953,80.0,-79.30281829833984,-39.020751953125,68.80000000000001,-4.799999999999997,390000,1,black,blue,yellow,green,yellow,purple,blue,purple,green,black
391,11.964640280991432,58.44184622953779,-51.4629072767145,6.639637127648513,-80.0,31.304347826086953,23.960289001464844,33.24107360839844,-41.6,11.200000000000003,391000,1,black,blue,blue,yellow,blue,yellow,green,green,blue,black
392,69.53459034362771,-50.54617039976401,42.946128332545754,-42.0949255314925,45.21739130434783,24.347826086956516,-60.690303802490234,-71.38307189941406,48.0,-62.4,392000,1,black,green,green,green,yellow,green,teal,red,teal,black
393,68.21433395053347,-48.329872510844424,33.534267610828266,-29.03860849557153,66.08695652173913,66.08695652173913,-61.6502685546875,-69.57203674316406,-64.0,6.400000000000006,393000,1,black,green,green,green,yellow,green,teal,red,teal,black
394,-59.81316432548629,66.8688492768216,-5.503125027660531,-1.225714928572728,31.304347826086953,52.17391304347825,34.101409912109375,59.00538635253906,-78.4,32.0,394000,1,black,blue,blue,yellow,blue,yellow,green,green,purple,black
395,37.44514218834489,-64.72965044380278,47.270125513134616,-24.123478676306696,80.0,80.0,-57.091121673583984,-29.112693786621094,-59.2,-67.2,395000,1,black,green,green,green,yellow,green,teal,red,blue,black
